"Outback Steakhouse Orem","372 East University Pkwy","Orem","UT","84058","40.272323799999995","-111.6855425"
"Pho Plus Noodle House","908 S. State Street","Orem","UT","84058","40.28042730000001","-111.6882115"
"Pizza Pie Café Orem","573 West 1600 North","Orem","UT","84057","40.3262121","-111.7097774"
"R C Willey","693 East University Parkway","Orem","UT","84097","40.274749799999995","-111.6786637"
"Red Lobster #0016244 Orem","1261 South 800 East","Orem","UT","84097","40.273615","-111.675478"
"Rumbi Island Grill Orem","299 E. University Pkwy","Orem","UT","84058","40.2744214","-111.689311"
"Shoga","374 E. University Pkwy","Orem","UT","84058","40.272151","-111.68715979999999"
"Sizzler Orem","1240 S. State Street","Orem","UT","84097","40.2745343","-111.6857273"
"Skippers Orem","115 North State Street","Orem","UT","84067","40.2991284","-111.69647309999999"
"Sleepy Ridge Golf Course","730 South Sleepy Ridge Dr.","Orem","UT","84058","40.2838867","-111.744312"
"Subway Orem","1264 W. University Parkway","Orem","UT","84058","40.275190699999996","-111.72637239999999"
"Sweet Tooth Fairy Orem","1064 South 750 East","Orem","UT","84053","40.2773774","-111.67761929999999"
"Taco Amigo Orem","1395 North State Street","Orem","UT","84057","40.3226715","-111.70664239999999"
"Taco Time Orem","1100 West 800 North","Orem","UT","84057","40.3124083","-111.7192479"
"Telos Residential Treatment","870 W. Center Street","Orem","UT","84057","40.2975308","-111.71583989999999"
"The Old Spaghetti Factory Orem","575 E. University Pkwy, #A-2","Orem","UT","84097","40.2751154","-111.6813505"
"Tropical Smoothie Café","1167 South State St.","Orem","UT","84097","40.2759612","-111.6856761"
"University Mall (Jet & Pump)","575 E. University Pkwy. # 260","Orem","UT","84097","40.2751154","-111.6813505"
"University Mall/5 Guys","575 E. University Pkwy. # 260","Orem","UT","84097","40.2751154","-111.6813505"
"University Mall/Rubios","530 E. University Pkwy.","Orem","UT","84087","40.272857599999995","-111.682615"
"University Mall/Starbucks &Chipotle","1050 South 750 East","Orem","UT","84097","40.2776956","-111.6777951"
"University Mall/Terra Mia &Wing Nuts","1050 South 750 East","Orem","UT","84097","40.2776956","-111.6777951"
"Wallaby's Smoke House","69 South State Street","Orem","UT","84058","40.2956364","-111.6935013"
"Wendy's # 6073","997 North State Street","Orem","UT","84057","40.3153943","-111.7036256"
"Wendy's # 6074","215 West Center Street","Orem","UT","84057","40.296704299999995","-111.7006984"
"Wendy's Orem 1200","835 West 1200 South","Orem","UT","84058","40.2748162","-111.7150934"
"Wendy's Orem State","1444 South State Street","Orem","UT","84097","40.2706357","-111.68346509999999"
"Wienerschnitzel Orem","314 North State Street","Orem","UT","84053","40.303185299999996","-111.697222"
"Winger's Orem","610 South State Street","Orem","UT","84058","40.285877","-111.69068980000002"
"Albertos Mexican Food Park City","1640 Bonanza Drive","Park City","UT","84060","40.662805","-111.50032399999999"
"Arby’s Park City","6500 Landmark Drive","Park City","UT","84098","40.7255294","-111.54592430000001"
"Bandits Grill & Bar","440 Main Street","Park City","UT","84060","40.6437872","-111.49568509999999"
"Best Western Landmark Inn","6560 N. Landmark Drive","Park City","UT","84098","40.7263386","-111.5461545"
"Billy Blanco's","8208 Gorgoza Pines Road","Park City","UT","84098","40.749954599999995","-111.57173789999999"
"'Bout Time Pub & Grub Park City","1570 Newpark Blvd., Ste D5","Park City","UT","84098","40.722140200000005","-111.5405399"
"Café Trio Park City","6585 N. Landmark Drive","Park City","UT","84098","40.7272191","-111.5479386"
"Canyon Corners","6622 N. Landmark Dr.","Park City","UT","84098","40.727978","-111.54755399999999"
"Chicken & Barley","1890 Bonanza Dr., #111","Park City","UT","84098","40.6612735","-111.49998939999999"
"Corner Store & Grill","1325 Lowell Avenue","Park City","UT","84098","40.6512677","-111.5067969"
"Del Taco Park City","1723 Ute Blvd.","Park City","UT","84098","40.724745899999995","-111.5412812"
"Denny’s Park City","6560 N. Landmark Dr.","Park City","UT","84098","40.7263386","-111.5461545"
"Dickey*s Barbecue Park City","1241 Center Dr., #100","Park City","UT","84098","40.7214309","-111.53907989999999"
"Du Monde Gourmet","7182 N. Silver Creek Road","Park City","UT","84098","40.7352164","-111.4991831"
"Firewood","306 S. Main","Park City","UT","84060","40.642185100000006","-111.4946861"
"Fletcher's","562 Main Street","Park City","UT","84060","40.645303299999995","-111.4965701"
"Full House Asian Bistro","6300 N. Sagewood Drive, Unit A&B","Park City","UT","84098","40.723109","-111.5438872"
"Ghidottis","6070 N. Market Street, #100","Park City","UT","84098","40.720475","-111.54091509999999"
"Grappa Italian Rest.","151 Main Street","Park City","UT","84060","40.64069020000001","-111.4944866"
"Great Harvest","6541 Landmark Drive","Park City","UT","84098","40.7248794","-111.5487491"
"Handle","136 Heber Avenue # 107","Park City","UT","84060","40.6459696","-111.4964677"
"High West","651 Park Avenue","Park City","UT","84060","40.646232","-111.49835519999999"
"High West Distillery (Distillery)","703 Park Avenue","Park City","UT","84060","40.646474999999995","-111.49852910000001"
"High West Distillery (IS)","703 Park Avenue","Park City","UT","84060","40.646474999999995","-111.49852910000001"
"High West Distillery (Kitchen)","703 Park Avenue","Park City","UT","84060","40.646474999999995","-111.49852910000001"
"High West Distillery (Lift Station)","703 Park Avenue","Park City","UT","84060","40.646474999999995","-111.49852910000001"
"Jupitor Bowl","1090 Center Drive","Park City","UT","84098","40.7193993","-111.53924389999999"
"Kneaders Bakery & Café","1475 W. New Park Blvd.","Park City","UT","84098","40.7217884","-111.5391861"
"Legends Bar & Grill Park City","1310 Lowell Avenue","Park City","UT","84060","40.651601299999996","-111.50623759999999"
"Little Donuts","738 Main Street #2-100B","Park City","UT","84060","40.6473863","-111.4978174"
"Loco Lizard","1612 Ute Blvd. #101","Park City","UT","84098","40.7251706","-111.54238629999999"
"Marriott Summit Watch","2300 Deer Valley Drive East","Park City","UT","84060","40.6381283","-111.47709379999999"
"Marriott Summit Watch #1","780 Main Street","Park City","UT","84060","40.6480294","-111.4978828"
"Marriott Summit Watch #2","780 Main Street","Park City","UT","84060","40.6480294","-111.4978828"
"Maxwell's East Coast Eatery PC","1456 Newpark Blvd.","Park City","UT","84098","40.7220137","-111.53831579999999"
"Miner's Grill & Sports Bar","1300 Snow Creek Drive","Park City","UT","84060","40.6620895","-111.5077309"
"Montage Deer Valley","9100 Marsac Avenue","Park City","UT","84060","40.616116","-111.5119344"
"Mystic Rose","1456 Center Drive","Park City","UT","84098","40.7239193","-111.53844149999999"
"Nick's Greek Café","1600 Snow Creek Drive","Park City","UT","84060","40.6625486","-111.50978819999999"
"O'Shucks #1","427 Main Street","Park City","UT","84060","40.6436492","-111.4961761"
"O'Shucks #2","8178 Gorgoza Pines Road","Park City","UT","84098","40.749562499999996","-111.5722337"
"PC Mtn Resort Legacy Lodge","1315 Lowell Avenue","Park City","UT","84064","40.6505011","-111.50740789999999"
"PC Mtn Resort Mid Mtn Café","1310 Lowell Avenue","Park City","UT","84060","40.651601299999996","-111.50623759999999"
"PC Mtn Resort On the Mountain","1310 Lowell Avenue","Park City","UT","84060","40.651601299999996","-111.50623759999999"
"PC Mtn Resort Snow Hut","1320 Lowell Avenue","Park City","UT","84060","40.651601299999996","-111.50623759999999"
"Peace, Love and Little Donuts","738 Main Street","Park City","UT","84060","40.6473863","-111.4978174"
"Red Rock Brewing Co. Park City","1640 W. Redstone Ctr Dr. # 105","Park City","UT","84098","40.7202791","-111.54126099999999"
"Rock & Reilly's","427 Main Street","Park City","UT","84060","40.6436492","-111.4961761"
"Ruby Tuesday","6585 N. Landmark Dr.","Park City","UT","84098","40.7272191","-111.5479386"
"Ruth's Chris Steak House Park City","2001 Park Avenue","Park City","UT","84060","40.6621927","-111.5133249"
"Silverado Lodge","2669 Canyon Resort Drive","Park City","UT","84098","40.6852097","-111.5535766"
"Sky Lodge","201 Heber Avenue","Park City","UT","84060","40.646637899999995","-111.4968782"
"Starbucks Park City","6400 N. Hwy. 224 #E1","Park City","UT","84098","40.7227333","-111.54043399999999"
"Subway Park City","1650 Bonanza Drive","Park City","UT","84060","40.6629917","-111.5001331"
"Sushi Blue","1571 W. Redstone Ctr Dr. # 140","Park City","UT","84098","40.7194553","-111.54069799999999"
"Szechwan Chinese","1612 Ute Blvd., Suite 103","Park City","UT","84098","40.7251706","-111.54238629999999"
"Taco Bell Park City #33164","6515 N. Landmark Drive","Park City","UT","84060","40.7258332","-111.5471636"
"Talisker Bakery","7700 Mar Street","Park City","UT","84060","40.5894733","-111.84905069999999"
"Talisker Club, LLC","900 Main Street, Suite #6111","Park City","UT","84060","40.6484746","-111.49815860000001"
"Teriyaki Grill PC","1400 Snow Creek Drive","Park City","UT","84060","40.662084199999995","-111.5083291"
"The Sidecar","333 Main Street","Park City","UT","84060","40.6424262","-111.49548399999999"
"The Slopes","2100 Frostwood Drive","Park City","UT","84098","40.6907657","-111.5501017"
"The Slopes","2100 Frostwood Drive","Park City","UT","84098","40.6907657","-111.5501017"
"The St. Regis Deer Creek Resort","2300 Deer Valley Drive East","Park City","UT","84060","40.6381283","-111.47709379999999"
"Tupelo","508 Main Street","Park City","UT","84060","40.6443918","-111.4959556"
"Wahso Asian Grille","577 Main Street","Park City","UT","84060","40.6454308","-111.4970639"
"Waldorf Astoria","2100 Frostwood Drive","Park City","UT","84098","40.6907657","-111.5501017"
"Wasatch Bagel/Flippin' Burgers","1300 Snow Creek Drive","Park City","UT","84060","40.6620895","-111.5077309"
"Wendy's # 6075","1620 West Ute Blvd.","Park City","UT","84098","40.7248113","-111.5431267"
"Whole Foods Market","1748 Redstone Center Dr. # 120","Park City","UT","84098","40.721205","-111.5430457"
"Windy Ridge Bakery","1750 Iron Horse Drive","Park City","UT","84060","40.6592972","-111.50151450000001"
"Windy Ridge Café","1250 Iron Horse Drive","Park City","UT","84060","40.659259","-111.50265809999999"
"Zoom (Closed)","660 Main Street","Park City","UT","84060","40.646273699999995","-111.4970663"
"Costa Vida Payson","818 Turf Farm Road","Payson","UT","84651","40.031","-111.75406869999999"
"Diego's","742 South 100 West","Payson","UT","84651","40.0323158","-111.73388229999999"
"Don Chuy's","1024 West 800 South","Payson","UT","84651","40.0317771","-111.7504584"
"Hunan City","1142 West 800 South","Payson","UT","84651","40.0317072","-111.7520032"
"Little Caeser's Pizza","787 South Highway 91","Payson","UT","84651","40.044398900000004","-111.7321518"
"Sip-N Spot","865 S. Highway 198","Payson","UT","84651","40.030583199999995","-111.73636359999999"
"Taco Time Payson","212 South 100 West","Payson","UT","84651","40.0411692","-111.734162"
"Temkin International","213 S. Temkin Way","Payson","UT","84651","40.0408111","-111.75179179999999"
"Plain City Confectionary","2398 North 4350 West","Plain City","UT","84404","41.3017094","-112.0841598"
"Alisha's Cupcakes","25 E.100 South","Pleasant Grove","UT","84062","40.3626612","-111.7400162"
"Canyon Grove Academy","588 West 3300 North","Pleasant Grove","UT","84052","40.4016886","-111.7504231"
"Chubby's Mexican Grill","670 West State Road","Pleasant Grove","UT","84062","40.3651677","-111.74999249999999"
"Costa Vida Pleasant Grove","881 West State Road, #120","Pleasant Grove","UT","84062","40.36820410000001","-111.76055350000001"
"Cravings Bistro","25 W. Center Street","Pleasant Grove","UT","84062","40.363755","-111.741259"
"Little Caeser's Pizza","318 East State Street","Pleasant Grove","UT","84062","40.355068599999996","-111.73551219999999"
"One Man Band","340 South Main Street","Pleasant Grove","UT","84062","40.3598972","-111.74205599999999"
"Paul.s Place Sandwich Shop","981 W. State Street, #140","Pleasant Grove","UT","84062","40.3669584","-111.7551211"
"Pho 1","426 East State Street","Pleasant Grove","UT","84062","40.3532191","-111.7339267"
"Rancheritos Pleasant Grove","278 East State Road","Pleasant Grove","UT","84602","40.3558291","-111.73719159999999"
"Sammy's Café Pleasant Grove","25 West Cernter Street","Pleasant Grove","UT","84062","40.363755","-111.741259"
"Taco Amigo PG","239 State Street","Pleasant Grove","UT","84062","40.356822","-111.73711610000001"
"Thai house Cuisine Pleasant Grove","55 East Center Street","Pleasant Grove","UT","84062","40.3642691","-111.73963549999999"
"C.S.M. BAKERY SUPPLIES","1400 W. 2700 North","Pleasant View","UT","84404","41.3074728","-112.01315179999999"
"Arby’s Provo","1774 S. 40 East","Provo","UT","84601","40.2138134","-111.6578493"
"Bajio Mexican Grill #21","4801 N. University Ave., #760","Provo","UT","84604","40.2991433","-111.6590244"
"Bombay House Provo","463 N. University Avenue","Provo","UT","84601","40.2398695","-111.6590856"
"Brasas Mexican Grill","2448 N. University Pkwy","Provo","UT","84604","40.2657437","-111.66990100000001"
"Brown Brothers Catering","1675 N. Freedom Blvd., Bldg 10G","Provo","UT","84604","40.2575139","-111.66302970000001"
"Burgers Supreme","1796 N. University Pkwy","Provo","UT","84608","40.258038299999996","-111.6617953"
"Buy Low Market","2250 N. University Parkway","Provo","UT","84604","40.2653555","-111.6665684"
"Chick-Fil-A Provo","484 Bulldog Blvd.","Provo","UT","84604","40.25098","-111.6671726"
"Cold Stone/Jimmy Johns","2304 University Parkway","Provo","UT","84605","40.2648262","-111.6690184"
"Costa Vida Provo","1200 N. University Ave.","Provo","UT","84604","40.249772799999995","-111.6579477"
"Cubby's Provo","1258 N. State Street","Provo","UT","84604","40.2511557","-111.6660905"
"De La Rosa Mexican Grill","46 East 1230 North St.","Provo","UT","84604","40.2503426","-111.6577274"
"Del Taco Provo","132 West 1230 North","Provo","UT","84601","40.2510173","-111.660527"
"Denny’s Provo","1680 N. Freedom Blvd.","Provo","UT","84601","40.256687899999996","-111.6615061"
"DP Cheesesteaks Provo","1744 N. University Pkwy #4","Provo","UT","84604","40.2580275","-111.6617833"
"Dragon K Wok","1601 West Center Street","Provo","UT","84601","40.2334566","-111.6876872"
"El Azteca","46 East 1230 North","Provo","UT","84604","40.2503426","-111.6577274"
"El Pollo Royo Provo","3161 N. Canyon Road","Provo","UT","84604","40.2753361","-111.6520836"
"Even Steven's Provo","1280 N. University Ave.","Provo","UT","84604","40.251197","-111.6585717"
"Freedom Academy K-6","1190 West 9000 North","Provo","UT","84604","40.237451","-111.6814739"
"Freedom Academy Secondary","1761 West 820 North","Provo","UT","84604","40.2452028","-111.6896422"
"Gandalfo's Deli","818 North 500 West","Provo","UT","84601","40.244688599999996","-111.66656139999999"
"Gas n' Go","430 West 1230 North","Provo","UT","84608","40.251154899999996","-111.66560869999999"
"Happy Sumo at Riverwoods","4801 N. University Ave. # 810","Provo","UT","84604","40.2991433","-111.6590244"
"Harvest Buffet","2335 N. University Parkway","Provo","UT","84604","40.2651293","-111.670558"
"IHC Hospital","1034 North 500 West","Provo","UT","84604","40.247957199999995","-111.6657705"
"JCW’s Charbroiled Burgers Provo","2250 N. University Parkway","Provo","UT","84604","40.2653555","-111.6665684"
"L & L Hawaiian BBQ","158 West 1230 N.","Provo","UT","84601","40.251052699999995","-111.66129699999999"
"Marley's @ Riverwood","4801 N. University Ave., #860","Provo","UT","84604","40.2991433","-111.6590244"
"Olive Garden #0021292 Provo","504 West 2230 North","Provo","UT","84604","40.2635874","-111.6672566"
"Panda Express/Doug Todd","1240 N. University Ave.","Provo","UT","84604","40.251070899999995","-111.65820649999999"
"Pho Plus","68 West Center Street","Provo","UT","84601","40.2340696","-111.6598855"
"Pizza Pie Café Provo","2235 University Parkway","Provo","UT","84601","40.2627844","-111.6681237"
"Provo Towne Center Mall SC#4","1200 Towne Centre Blvd.","Provo","UT","84601","40.2168622","-111.66284189999999"
"Provo Towne Center Mall SC#5","1200 Towne Center Blvd.","Provo","UT","84601","40.2168622","-111.66284189999999"
"Rancheritos Provo","1314 N. State Street","Provo","UT","84604","40.2531551","-111.6689802"
"Ruby River Provo","1454 S. University Ave.","Provo","UT","84601","40.2139725","-111.66000419999999"
"Shoot's","4801 N. University Ave.","Provo","UT","84604","40.2991433","-111.6590244"
"Sizzler Provo","1385 South University Ave.","Provo","UT","84601","40.215173899999996","-111.65830469999999"
"Sizzler Provo (Inside Sump)","1385 South University Ave.","Provo","UT","84601","40.215173899999996","-111.65830469999999"
"Street Tacos Don Joaquin","150 West 1230 North","Provo","UT","84604","40.251053","-111.6609431"
"Sweet Island Place","711 Columbia Lane","Provo","UT","84604","40.2520516","-111.6710751"
"Taco Riendo","465 S University Avenue","Provo","UT","84601","40.227537399999996","-111.6583405"
"Taco Time University","960 S. University Ave.","Provo","UT","84601","40.2209618","-111.65906980000001"
"Tadka Cuisine of India","925 East 100 North","Provo","UT","84651","40.0445138","-111.7171528"
"Tommy's BBQ","1122 South University Avenue","Provo","UT","84601","40.2187108","-111.65987989999999"
"T's Diner","520 North 900 West","Provo","UT","84606","40.2410608","-111.6428014"
"Uchi Japanese Steakhouse","1240 North State","Provo","UT","84604","40.251035","-111.6669642"
"Utah Valley Convention Center","220 West Center Street, Ste 200","Provo","UT","84106","40.2337351","-111.6626716"
"Utah Valley Regional Hospital","1034 North 500 West","Provo","UT","84604","40.247957199999995","-111.6657705"
"Utah Valley Specialty Hospital","306 West River Bend Lane","Provo","UT","84604","40.3053812","-111.66252999999999"
"Wendy's # 6076","122 East 1230 North","Provo","UT","84604","40.2506299","-111.6569799"
"Wendy's Provo","1066 S. University Ave.","Provo","UT","84601","40.2195934","-111.65946699999999"
"Applebee's #1037","1125 W. Riverdale Rd.","Riverdale","UT","84405","41.175354","-112.006902"
"Buffalo Wild Wings Acct # 026051-0478","702 W. Riverdale Road","Riverdale","UT","84405","41.1803345","-111.9963839"
"Chick-fil-A Riverdale","4067 Riverdale Road","Riverdale","UT","84405","41.1905064","-111.98216819999999"
"Chili’s Riverdale","1047 W. Riverdale Rd.","Riverdale","UT","84405","41.176727199999995","-112.0031399"
"Costa Vida Riverdale","4189 Riverdale Road","Riverdale","UT","84405","41.1865662","-111.9859482"
"Del Taco Riverdale","4117 S. Riverdale Road","Riverdale","UT","84405","41.188377599999995","-111.9842391"
"Denny’s Riverdale","4029 Riverdale Road","Riverdale","UT","84405","41.191407500000004","-111.9812465"
"Goodwood BBQ Riverdale","4237 Riverdale Rd.","Riverdale","UT","84405","41.1857996","-111.98673749999999"
"Honey Baked Ham Riverdale","1083 W. Riverdale Road","Riverdale","UT","84405","41.1760851","-112.0053147"
"IN-N-OUT BURGER Riverdale","4030 Riverdale Road","Riverdale","UT","84405","41.1911711","-111.97996479999999"
"Lucky Buffet","1071 W. Riverdale Rd.","Riverdale","UT","84405","41.175717899999995","-112.0047714"
"Olive Garden #0021595 Riverdale","4079 S Riverdale Rd","Riverdale","UT","84405","41.189830099999995","-111.98292099999999"
"Ruby River Riverdale","4286 Riverdale Rd.","Riverdale","UT","84405","41.1847381","-111.98621469999999"
"Rumbi Island Grill Riverdale","4193 Riverdale Road","Riverdale","UT","84405","41.1865215","-111.9860337"
"Starbucks Riverdale","1140 W. Riverdale Road","Riverdale","UT","84405","41.1762132","-112.0074077"
"Wendy's # 6077","1096 West Riverdale Road","Riverdale","UT","84405","41.176829399999995","-112.0056726"
"A&W/KFC Riverton","1827 W. 12600 S.","Riverton","UT","84065","40.5219265","-111.94092599999999"
"Arby’s 12600 South","1731 W. 12600 South","Riverton","UT","84065","40.5220221","-111.93952979999999"
"Arby’s 13400 South","3643 W. 13400 South","Riverton","UT","84065","40.507358599999996","-111.97788489999999"
"Arctic Circle #115","12555 S. 1300 West","Riverton","UT","84065","40.5232469","-111.9287598"
"Chili’s #1237 Riverton","3766 West 13400 South","Riverton","UT","84065","40.508404","-111.981089"
"China Chefs Riverton","12487 S. Pasture Road","Riverton","UT","84095","40.5244444","-111.9859074"
"Costa Vida Riverton","3627 W. 13400 South","Riverton","UT","84065","40.507273","-111.977345"
"Gualberto's Riverton","1600 West 12600 South","Riverton","UT","84065","40.5225507","-111.9361048"
"Iceberg Drive Inn Riverton","5049 West 13400 South","Riverton","UT","84065","40.507483","-112.0113492"
"IN-N-OUT BURGER #244","12569 South Crossing Dr.","Riverton","UT","84065","40.5225612","-111.98475839999999"
"La Fountain Riverton","2842 West 12600 South","Riverton","UT","84065","40.5227898","-111.96046709999999"
"Rocky Mountain Care of Riverton","3419 West 12600 South","Riverton","UT","84065","40.52059560000001","-111.97238069999999"
"Thai Basil Restaurant","2778 West 12600 South #5","Riverton","UT","84065","40.5228172","-111.95934240000001"
"Training Table Riverton","13298 S. Market Center Dr.","Riverton","UT","84065","40.5091554","-111.98053540000001"
"Wendy's # 6078","1938 West 12600 South","Riverton","UT","84065","40.5227206","-111.9432878"
"Winger's Riverton","3816 West 13400 South","Riverton","UT","84065","40.5081682","-111.9819601"
"Panchos","1165 Dewar Drive","Rock Springs","WY","82901","41.579048799999995","-109.2311582"
"Wonderful House Restaurant","1676 Sunset Drive","Rock Springs","WY","82901","41.576079299999996","-109.2550211"
"The Villa @ Uinta Basin Med Ctr.","265 W. 300 North","Roosevelt","UT","84066","40.303159199999996","-109.996313"
"Top Stop/Patch Restaurant","1128 West Hwy. 40","Roosevelt","UT","84066","40.3021672","-109.97661260000001"
"Arctic Circle #119","3552 W. 5600 South","Roy","UT","84067","41.1620384","-112.0660168"
"Beez Café","5410 S. 1900 West","Roy","UT","84067","41.1651016","-112.0256561"
"Burger Bar","5291 S.1900 West","Roy","UT","84067","41.1676206","-112.02638639999999"
"Chinese Gourmet Roy","1875 West 5300 South","Roy","UT","84067","41.1674223","-112.02594069999999"
"Coffee Compound","5585 S. 3500 West","Roy","UT","84067","41.161997899999996","-112.0648597"
"Deseret Magnolia BBQ","4066 South 1900 West; Bldg #5","Roy","UT","84067","41.1892271","-112.02516879999999"
"Five Star Restaurant","5676 S. 1900 West","Roy","UT","84067","41.1601384","-112.0249194"
"Heritage Park Care Center","5600 South 2700 West","Roy","UT","84067","41.1618761","-112.0459242"
"Kent’s Market","3536 West 5600 South","Roy","UT","84067","41.1620584","-112.0656625"
"Naturally Chinese","5647 S. 3500 West","Roy","UT","84067","41.1606425","-112.06526699999999"
"Rancheritos Roy","5650 S. 1900 West","Roy","UT","84067","41.1610438","-112.02552550000001"
"Rice King Express","3408 West 4800 South","Roy","UT","84067","41.176461499999995","-112.0622071"
"So Delicious","1853 West 5600 South","Roy","UT","84067","41.1614503","-112.02510989999999"
"Taco Bell Roy #33156","5645 S 1900 West","Roy","UT","84067","41.160765999999995","-112.0265381"
"Taste of Britain Roy","3518 West 5600 South","Roy","UT","84067","41.1620279","-112.0653404"
"Van Loi Vietnamese","5451 South 1900 West, #4","Roy","UT","84067","41.163596999999996","-112.02671339999999"
"Warrens Roy 1900","5331 South 1900 West","Roy","UT","84067","41.166314799999995","-112.0264064"
"Warrens Roy 3500","5523 South 3500 West","Roy","UT","84067","41.1630687","-112.0649035"
"Wendy's # 6079","1923 West 5600 South","Roy","UT","84067","41.1613928","-112.0270092"
"Hilton Hotel","255 South West Temple","S. L.  C.","UT","84101","40.7639073","-111.89318399999999"
"Hilton Hotel Parking Garage","255 South West Temple","S. L.  C.","UT","84101","40.7639073","-111.89318399999999"
"2100 Sugarhouse","2121 McClelland Street","Salt Lake City","UT","84106","40.724841","-111.8609218"
"50 West Club & Café","50 W. Broadway","Salt Lake City","UT","84102","40.7632445","-111.8930369"
"A&W/KFC SLC","132 N. Redwood Road","Salt Lake City","UT","84116","40.7722875","-111.938912"
"Alamexo","268 S. State Street, St. #110","Salt Lake City","UT","84111","40.7633201","-111.8886981"
"Allied (Republic) Truck Wash","675 S. Gladiola Drive","Salt Lake City","UT","84104","40.754569","-111.97042499999999"
"Amber Restaurant","217 E.3300 South","Salt Lake City","UT","84115","40.7000586","-111.88478889999999"
"Anna's Restaurant","4700 S. 900 East","Salt Lake City","UT","84117","40.6676955","-111.8662688"
"Arby’s #19420","25 N. Redwood Road","Salt Lake City","UT","84116","40.7700004","-111.94086550000002"
"Arctic Circle #126","3408 E. Bengal Blvd","Salt Lake City","UT","84121","40.608935699999996","-111.79852029999999"
"Arctic Circle #202","3919 S. 700 East","Salt Lake City","UT","84107","40.6865196","-111.87094189999999"
"Asia Palace SLC","1446 S. State","Salt Lake City","UT","84115","40.7381506","-111.8886551"
"Avenues Property Restaurant","376 E. 8th Avenue","Salt Lake City","UT","84103","40.7782719","-111.87824499999999"
"Basilico Italiano Restaurant & Bar","2110 W. North Temple","Salt Lake City","UT","84116","40.7720018","-111.95192399999999"
"Best Chicken & Ribs","111 E. 2700 South","Salt Lake City","UT","84115","40.712831","-111.88762829999999"
"Bistro 222","222 S. Main","Salt Lake City","UT","84101","40.7644095","-111.891587"
"Blue Chip Foods","1911 S. 3850 West","Salt Lake City","UT","84104","40.729096500000004","-111.9821582"
"Blue Finn","3245 S. State Street","Salt Lake City","UT","84115","40.7009081","-111.8878082"
"Bodega","331 S. Main Street","Salt Lake City","UT","84111","40.7619399","-111.8906026"
"Bombay House SLC","2731 E. Parleys Way","Salt Lake City","UT","84109","40.71863140000001","-111.8116843"
"'Bout Time Pub & Grub Taylorsville","5592 S. Redwood Road","Salt Lake City","UT","84123","40.6495915","-111.94038619999999"
"Braza Grill Express","147 S. Main Street","Salt Lake City","UT","84101","40.76594000000001","-111.890272"
"Brewvies Cinema Pub","677 S. 200 West","Salt Lake City","UT","84101","40.754752499999995","-111.8960772"
"Brio Tuscan Grill","80 S. Regent Street","Salt Lake City","UT","84111","40.7674587","-111.88999709999999"
"Broadway Center Cinema","111 E. Broadway, Ste 99","Salt Lake City","UT","84111","40.7633875","-111.8873204"
"Brookdale Senior Living Solutions","76 S. 500 East","Salt Lake City","UT","84102","40.767733","-111.87739970000001"
"Bruges Waffles & Fries","336 W. 300 Broadway #101","Salt Lake City","UT","84101","40.7632939","-111.9003293"
"Buca di Beppo SLC","202 W. 300 South","Salt Lake City","UT","84101","40.763134099999995","-111.89720559999999"
"Buffalo Wild Wings","2120 S. Highland Drive","Salt Lake City","UT","84106","40.724542299999996","-111.86015139999999"
"Cabana's Club","538 Redood Road","Salt Lake City","UT","84104","40.7572446","-111.93996759999999"
"Café 222","222 S. Main Street","Salt Lake City","UT","84101","40.7644095","-111.891587"
"Café Niche","779 E. 300 South","Salt Lake City","UT","84102","40.763169600000005","-111.8685273"
"Café Trio Cottonwood","6405 S. 3000 East","Salt Lake City","UT","84121","40.634586399999996","-111.80452810000001"
"Café Trio Downtown","680 S. 900 East","Salt Lake City","ut","84102","40.754483799999996","-111.865752"
"Cali's Natural Foods","386 West 1700 South","Salt Lake City","UT","84115","40.733762899999995","-111.9023462"
"Cannella's","204 East 500 South","Salt Lake City","UT","84111","40.7582269","-111.88503539999999"
"Casa Sanchez Mexican Rest.","389 West 1700 South","Salt Lake City","UT","84115","40.733075199999995","-111.90237929999999"
"Chasebrook Company","655 East 400 South","Salt Lake City","UT","84102","40.761003800000005","-111.87195129999999"
"Chedda Burger","26 East 600 South","Salt Lake City","UT","84111","40.7559375","-111.89020040000001"
"Chick-Fil-A Sugarhouse","1206 East 2100 South","Salt Lake City","UT","84106","40.725206299999996","-111.8566127"
"Chile Tepin","307 West 200 South","Salt Lake City","UT","84101","40.764717999999995","-111.9000928"
"Chili’s SLC","668 East 400 South","Salt Lake City","UT","84102","40.7604307","-111.8722262"
"Chipotle Mexican Grill Sugarhouse","1011 East 2100 South","Salt Lake City","UT","84106","40.72576","-111.86200799999999"
"Christ United Methodist Church","2375 East 3300 South","Salt Lake City","UT","84109","40.700323999999995","-111.82242199999999"
"Chubby's Mexican Restaurant","955 North 1400 West","Salt Lake City","UT","84116","40.799164999999995","-111.94103679999999"
"Cintas (Wash Bay)","1586 South 5350 West","Salt Lake City","UT","84104","40.7352072","-112.01973249999999"
"Citrus Grille","3977 S. Wasatch Blvd","Salt Lake City","UT","84109","40.6854082","-111.7944575"
"City & County Building","451 South State Street","Salt Lake City","UT","84101","40.759566199999995","-111.88681489999999"
"City Creek Associates/Food Court P5","48 West 100 South Lift Station P5","Salt Lake City","UT","84101","40.7563925","-111.8985922"
